Cp1252,,,,
"PageErrorPanel",5,"There is {0} warning that requires your attention.  Please try again if you want to proceed after reviewing the warning.","{0} Warnung erfordert Ihre Aufmerksamkeit. Versuchen Sie es erneut, wenn Sie nach der Prüfung der Warnung fortfahren möchten.","singular version of the msg"
"PageErrorPanel",6,"Maximize this view","Diese Ansicht maximieren",""
"PageErrorPanel",7,"Minimize this view","Diese Ansicht minimieren",""
"PageErrorPanel",a001,"Expand to see the full message.","Erweitern Sie die Anzeige, um den gesamten Text der Mitteilung zu sehen.",""
"PageErrorPanel",a002,"&#60; Previous","&#60; Zurück",""
"PageErrorPanel",a003,"Next &#62;","Weiter &#62;",""
"PageErrorPanel",a004,"Go To Problem Location &#62;","Zum Problem wechseln &#62;",""
"PageErrorPanel",a005,"Error","Fehler",""
"PageErrorPanel",a006,"Warning","Warnung",""
"PopupMenu",a001,"Show all menu items","Alle Menüeinträge anzeigen",""
"PollDialog",a001,"Unable to reach the Ariba service.","Ariba-Service kann nicht erreicht werden",""
"PollDialog",a002,"Please check your internet connection.","Bitte überprüfen Sie Ihre Internetverbindung.",""
"PollDialog",a003,"Reconnecting in","Ein erneuter Verbindungsversuch wird in",""
"PollDialog",a004,"seconds.","Sekunden gestartet.",""
"PollDialog",a005,"Try now","Jetzt versuchen",""
"PollDialog",a006,"OK","OK",""
"PortletWrapper",a004,"Content retrieval still in progress -- some items may be missing or out of date.","Das Abrufen des Inhalts ist noch nicht abgeschlossen; einige Artikel fehlen möglicherweise oder sind veraltet.",""
"PortletWrapper",a005,"An error occurred while retrieving content -- If this problem persists, contact your administrator.","Während des Inhaltsabrufs ist ein Fehler aufgetreten. Wenden Sie sich an Ihren Systemadministrator, falls dieses Problem weiterhin besteht.",""
"PortletWrapper",a006,"Show / Hide content","Inhalt anzeigen/ausblenden",""
"PortletWrapper",a007,"Remove this item","Dieses Objekt entfernen",""
"SearchPageWrapper",a001,"Search","Suchen",""
"StepByStepTOC",1,"Step {0}","Schritt {0}",""
"StepByStepTOC",2,"Non-numbered step","Nicht nummerierter Schritt",""
"StepHeader",1,"Step {0}","Schritt {0}",""
"StepHeader",2,"Non-numbered step","Nicht nummerierter Schritt",""
"StepHeader",a001,"Substeps","Unterschritte",""
"TabList",a001,"Actions","Aktionen",""
"TabList",a002,"More...","Mehr...",""
"TableHeaderRow",1,"Sorted ascending (click to reverse)","Aufsteigend sortiert (klicken Sie, um absteigend zu sortieren)",""
"TableHeaderRow",2,"Sorted descending (click to reverse)","Absteigend sortiert (klicken Sie, um aufsteigend zu sortieren)",""
"TableHeaderRow",a001,"Select all","Alles auswählen",""
"TocPanel",1,"Collapse view","Anzeige reduzieren",""
"TocPanel",2,"Expand view","Anzeige erweitern",""
"TocPanel",a001,"View Menu","Menü anzeigen",""
"ToggleImage",a001,"Open/Close","Öffnen/Schließen",""
