general, "Mensajes generales de registro"
graphs, "Reconstitución de objeto gráfico"
group, "Seguimiento de la generación de vistas de grupo"
harness, "Mensajes relacionados con Harness"
harnessContext, "Mensajes de objetos guardados/recuperados en el contexto"
harnessDetails, "Mensajes de depuración relacionados con Harness"
help, "Mensajes relacionados con el acceso a las páginas de ayuda"
i18n, "Recursos de internacionalización y localizados"
integrationEvent, "Mensajes de eventos de integración"
integrationExternal, "Todos los mensajes publicados desde procesos externos que son iniciados por Ariba"
integrationMaster, "Registro maestro de integración"
integrationDetailMaster, "Registro detallado maestro de integración"
integrationMaster.adapterSource, "Mensajes relacionados con fuente del adaptador"
integrationMaster.alert, "Mensajes de alerta para el marco de trabajo de mensajes"
integrationMaster.alert.amf.base, "Mensajes de alerta para el componente base del marco de trabajo de mensajes"
integrationMaster.batchCommit, "Mensajes relacionados con el compromiso de lotes"
integrationMaster.cds, "Inicio de sesión relacionado con el CDS"
integrationMaster.amfBaseMaster, "Registro maestro de base de Messaging Framework"
integrationMaster.amfBaseMaster.integrationMeta, "Registro de metadatos de integración"
integrationMaster.amfBaseMaster.integrationMetaDetails, "Registro de detalles de metadatos de integración"
integrationMaster.amfBaseMaster.integrationObjectAdapter, "Todos los mensajes relacionados con el adaptador de objetos de integración"
integrationMaster.amfBaseMaster.integrationObjectAdapterDetails, "Todos los mensajes detallados relacionados con el adaptador de objetos de integración"
integrationMaster.amfBaseMaster.integrationObjectNotifications, "Mensajes relacionados con las notificaciones de objetos de integración"
integrationMaster.amfBaseMaster.integrationPersistence, "Persistencia de metadatos de configuración de integración"
integrationMaster.amfBaseMaster.integrationQueryservice, "mensajes relacionados con consulta mientras se integran datos"
integrationMaster.convapiChannelMaster,"Todos los mensajes de canal Convapi"
integrationMaster.fileChannelMaster, "Todos los mensajes de canal del archivo"
integrationMaster.fileChannelMaster.dataExport, "Registra datos durante exportación de canal de archivo"
integrationMaster.fileChannelMaster.dataImport, "Registra datos durante importación de canal de archivo"
integrationMaster.fileChannelMaster.event, "Registra información de eventos de canal de archivo"
integrationMaster.fileChannelMaster.fileChannelConfiguration, "Mensajes de configuración del canal del archivo"
integrationMaster.fileChannelMaster.fileChannelEncoder, "Mensajes del codificador del canal del archivo"
integrationMaster.fileChannelMaster.fileChannelDataLoad, "Mensajes de la carga de datos del canal del archivo"
integrationMaster.fileChannelMaster.fileExport, "Mensajes relacionados con la exportación del canal de archivos"
integrationMaster.fileChannelMaster.fileIO, "Mensajes relacionados con la E/S del archivo de registros"
integrationMaster.integrationEvent, "Información sobre eventos de integración"
integrationMaster.wsChannelMaster, "Todos los mensajes del canal de servicios web"
integrationMaster.wsChannelMaster.wsChannelConfiguration, "Mensajes de configuración del canal de servicios web"
integrationMaster.wsChannelMaster.wsChannelEncoder, "Mensajes del codificador del canal de servicios web"
integrationMaster.wsChannelMaster.wsChannelDataLoad, "Mensajes de carga de datos del canal de servicios web"
integrationMaster.wsChannelMaster.wsChannelMigration, "Mensajes de migración del canal de servicios web"
integrationMaster.wsChannelMaster.wsExport, "Mensajes relacionados con la exportación del canal de servicios web"
integrationMaster.wsChannelMaster.wsIO, "Registra mensajes relacionados con la entrada y salida de servicios web"
integrationMaster.wsChannelDetails.wsMessages, "Registra el contenido de todos los mensajes XML intercambiados"
integrationMaster.httpChannelMaster, "Todos los mensajes del canal HTTP"
integrationDetailMaster.httpChannelMaster, "Todos los mensajes detallados del canal HTTP"
integrationMaster.httpChannelMaster.httpChannelConfiguration, "Mensajes relacionados con la configuración del canal HTTP"
integrationMaster.httpChannelMaster.httpChannelEncoder, "Mensaje relacionado con la codificación y descodificación del canal HTTP"
integrationMaster.httpChannelMaster.httpIO, "Mensajes relacionados con la E/S de registros en el canal HTTP"
integrationMaster.channelTibcoMaster.integrationTop, "Utilizado para identificar qué eventos están en cola desde el servidor de Ariba"
integrationMaster.channelTibcoMaster.integrationExternal, "Registro asociado con cualquier proceso externo que se ejecute."
integrationMaster.channelTibcoMaster.integrationVendor_TibcoDetails, "Registro de un proveedor tercero"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco_TPMDetails, "Mensajes detallados del administrador de procesos Tibco"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco_TPM, "Mensajes del administrador de procesos Tibco"
integrationMaster.channelTibcoMaster, "Esta es una categoría primaria para activar el registro Tibco."
integrationMaster.channelTibcoMaster.integrationVendor_Tibco, "Registro de un proveedor tercero"
integrationMaster.clientutil, "Registro de las utilidades de cliente que se presenta en el contexto de integración"
integrationMaster.integrationConfiguration, "Registro de la configuración de integración"
integrationDetailMaster.integrationConfiguration, "Registros de detalles de la configuración de integración"
integrationMaster.integrationDecoder, "Registro del decodificador de integración"
integrationMaster.integrationEncoder, "Registro del codificador de integración"
integrationDetailMaster.integrationEncoder, "Registro detallado del codificador de integración"
integrationDetailMaster.integrationDecoder, "Registro detallado del decodificador de integración"
integrationMaster.integrationMessageContext, "Información relacionada con el contexto del mensaje"
integrationMaster.integrationMigration, "Mensajes relacionados con la migración"
integrationMaster.integrationUtil, "Mensajes de las clases de utilidad de integración"
integrationMaster.sqlChannelMaster, "Todos los mensajes del canal SQL"
integrationMigration, "Registro de migración de integración"
integrationObjectAPI, "Todos los mensajes relacionados con el API del objeto de integración"
integrationReceive, "Eventos de recepción de integración"
integrationSend, "Mensajes relacionados con el envío de integración"
integrationTop, "Identificar qué eventos están en cola desde el servidor de Ariba"
integrationVendor_CSV, "Todos los mensajes del canal de integración CSV"
internodes, "Mensajes de comunicación entre dos nodos"
invoicingPerf, "Seguimiento de información de rendimiento de facturación"
invoicingUI,  "Seguimiento relacionado con la IU de facturación"
isDriver, "Mensajes de la unidad"
isError, "Mensajes de error del servidor de integración"
isMapping, "Mensajes de asignación"
isMaster, "Mensajes del servidor de integración, incluyendo isServer, aribaISServer e isDriver"
isMeta, "Mensajes de metadatos"
isMisc, "Otros mensajes del servidor de integración"
isServer, "Mensajes enviados al servidor de integración"
j2ee, "Mensajes relacionados para utilizar tecnologías J2EE"
javagroups, "mensajes relacionados con JavaGroups"
javascript, "Mensajes relacionados con la ejecución de Javascript"
jdbc, "Avisos de JDBC y modo de aislamiento de transacciones de la base de datos"
jdbcperf, "Mensajes de registro de rendimiento del controlador JDBC"
kitting, "Seguimiento relacionado con los kits de catálogos, por ejemplo, colecciones de artículos de catálogo"
laborKit, "Seguimiento del kit de trabajo"
layout, "Compilación de esquemas desde XML"
layout.classMappings,"Asignaciones de clase y asignaciones de campo de los metadatos"
locale, "Información de depuración relacionada con LocaleID"
lockSnoop, "Búsqueda de bloqueos de bajo nivel para la depuración de bloqueos y bloqueos de lectura alcanzados"
login, "Inicios y cierres de sesión del cliente"
lruCheck, "Realizar comprobaciones de consistencia en tablas LRU"
lruDebug, "Volcar tablas LRU en cambiar de tamaño y purgar (detallado con lruCheck)"
lruPurge, "Anotar objetos que se están eliminando de tablas LRU"
mapCluster, "Imprimir una línea para cada objeto asignado en el cliente"
mapIds, "Asignaciones del servidor de ID a objetos"
massEdit,  "Seguimiento de información de edición generalizada"
massEditLow,  "Seguimiento de edición generalizada de bajo nivel"
masterAgreementUI, "Seguimiento relacionado con la IU de contratos"
messaging, "Información relacionada con la infraestructura de mensajería"
messaging.details, "Información detallada relacionada con la infraestructura de mensajería"
meta, "Procesamiento de metadatos"
metaDataResolver, "Mensajes relacionados con el resolucionador de metadatos XML"
meta.modification, "Mensajes relacionados con modificaciones de metadatos de ejecución"
metaValidation, "Validación de metadatos"
migrationDetails, "Mensajes de depuración relacionados con la migración"
mobile, "Mensajes pertenecientes al cliente móvil"
modify, "Modificar operaciones"
nestedSession, "Seguimiento de la sesión anidada"
net, "Mensajes relacionados con la red"
nodeassignment, "Mensajes de AssignmentManager"
notification, "Mensajes relacionados con la notificación por correo"
objectOperations, "Guardado de objetos de bajo nivel y operaciones de configuración de campo"
objectValidationSanityCheck, "Asegúrese de que las condiciones de validez están definidas en el lugar correcto para la validación de objeto"
objectViewers, "Todos los mensajes del visualizador de detalles del objeto"
onClient, "Seguimiento de las operaciones de transacción del cliente"
org.apache.axis, "Registro de Apache Axis"
packager.appcore, "Seguimiento de operaciones de compresión de personalizaciones"
page, "Seguimiento de la generación de páginas"
paramReference, "Seguimiento de información de aplicación compartida (AppInfo)"
parameters, "Seguimiento del componente de los parámetros en general"
partner, "Categoría para los mensajes de socios de Ariba"
perfLog, "Registro de rendimiento"
perfLog.trace, "Solicitud previa de registro de seguimiento del rendimiento"
perfLog.detail, "Desglose detallado de datos de seguimiento por medidas"
perfLog.exception, "Seguimiento y registro operaciones de ejecución larga"
portlet, "Generación de contenido portlet"
preferences, "Mostrar la actividad de configuración de preferencias del cliente"
printOnMap, "Imprimir clústeres cuando están asignados en el cliente"
psoftAdapter, "Mensajes relacionados con PeopleSoft"
punchout, "Seguimiento de información de PunchOut"
punchout.analysis, "Información de herramientas de PunchOut para la integración con Analysis"
queryperf, "Información del rendimiento de consulta de AQL"
queryPathNode,"Información de nodo de ruta de consulta cuando se ejecuta en consulta de memoria"
receivingUI, "Seguimiento de información de IU en recepción"
chargeUI, "Seguimiento de información de IU de cargo"
recentUserChoice, "Seguimiento de información de selección del usuario reciente"
record, "Información del histórico del artículo"
rpcPerf, "Información de RPC de nivel superior para ajustar el StartupProfile"
rpcRecv, "Todas las recepciones RPC"
rpcSend, "Todos los envíos RPC"
rpcStatus, "Mostrar estado de RPCs pendientes"
rpcWarning, "Avisos sobre retrasos RPC"
rules, "Seguimiento de información de reglas"
runtime,  "Tiempo de ejecución de bajo nivel"
sapadapter, "Mensajes relacionados con SAP"
save, "Guardado por el cliente"
saveSubs, "Guardar y restaurar suscripciones"
scheduler, "Seguimiento del motor del programador"
scheduler.amf.base, "Mensajes relacionados con tareas programadas de mensajería"
scheduler.appcore, "Seguimiento del nivel de aplicación del programador"
scheduler.nodeassignment,"Mensajes de asignación de nodo del programador"
script, "Mensajes de secuencias de comandos"
searchindex, "Seguimiento relacionado con el índice de búsqueda de catálogo"
searchui, "Seguimiento relacionado con la interfaz de usuario de búsqueda de catálogo"
security, "Mensajes relacionados con la seguridad"
selectClusterRoot, "Mensajes de reconstitución de objetos"
serverCache, "Mensajes de gestión de la memoria caché del servidor"
serverMonitor, "Operaciones de supervisor de servidor"
serverOps, "Operaciones en el servidor solicitadas por el cliente"
servletadaptor, "Red de Ariba y adaptador servlet relacionado"
sessionCache, "Seguimiento de la memoria caché de objetos a nivel de sesión"
shutdown, "Mensajes relacionados con la secuencia de cierre"
shutdown.aribaweb, "Mensajes relacionados con la secuencia de cierre para aribaweb"
shutdown.integrationChannel, "Mensajes relacionados con la secuencia de cierre para el canal de integración"
shutdown.scheduler, "Mensajes relacionados con la secuencia de cierre para el programador"
smtp, "Seguimiento de la actividad del servidor de correo SMTP"
splitAccounting, "Seguimiento de información de contabilidad dividida"
sqlio, "E/S SQL por TransSQL"
sso, "Seguimiento de identificación única"
sso_session, "Seguimiento de gestión de identificaciones únicas"
sso_delegation, "Seguimiento de paso de delegación de identificación única"
startup, "Mensajes de inicio"
startup.amf, "Iniciando mensajes de Messaging Framework"
startup.amf.base, "Inicio de mensajes de Messaging Framework"
startupTibco, "Inicio de mensajes del canal Tibco"
table, "Seguimiento del componente AWTDataTable"
template, "Actividad de generación de plantillas"
tester, "Proceso del comprobador"
threadpool, "Seguimiento de ThreadPool (agrupación de subprocesos)"
transaction, "Información de alto nivel sobre transacciones en la base de datos"
transaction.graphs, "Reconstitución de objeto gráfico"
transformMetrics, "Volcar métricas sobre la transformación de las bolsas"
triggers, "Mensajes pertenecientes a los disparadores que se están lanzando"
uiLogin, "Seguimiento de mensajes desde la página de inicio de sesión de Buyer"
uiTransaction, "Transacciones de la base de datos enviadas por el cliente"
uiTriggers, "Seguimiento de disparadores para grupos y campos"
unspscmanager, "Mensajes del administrador de versiones UNSPSC"
upload, "Carga de datos en Ariba Buyer"
user, "Seguimiento de operaciones de usuario, grupo, función y permiso"
util, "Mensajes sobre clases de utilidad"
util.io, "Mensajes sobre clases de utilidad E/S"
validation, "Registro de validación jerárquica e importaciones de catálogo"
validity, "Seguimiento de la validez de páginas y grupos"
visibility, "Seguimiento de la visibilidad de grupos y campos"
watchdog, "Información de control de base de datos/servidor"
widgets, "Componente widget relacionado con la red de Ariba"
wizard, "Eventos del asistente típicamente subclasificados"
wizardFrame, "Eventos de marco del asistente típicamente subclasificados"
wizardLow, "Eventos del asistente de bajo nivel"
workflow, "Seguimiento de eventos generales del flujo de trabajo"
workflowAction, "Acciones y condiciones del flujo de trabajo"
workflowMonitoring, "Categoría de mensaje de registro para supervisar la cola de flujo de trabajo"
workforce, "Seguimiento relacionado con la fuerza laboral"
workforce.invoicing, "Mensajes de seguimiento de facturación de la fuerza laboral"
wsrp,"Portlet remoto de servicio web"
xml, "Seguimiento del componente xml"
xmlsec, "Realizar el seguimiento de los mensajes generados desde la biblioteca smlsecurity de Apache"
xmlsignature, "Realizar el seguimiento de la funcionalidad de la firma digital"
xslt, "Realizar seguimiento de la biblioteca de transformación XSL"
realmPurge, "Purga de datos en un territorio eliminado"
translationsTask.details, "Seguimiento detallado de la tarea programada ActualizaciónTraducciones"
openOfficeMaster,"integración con openoffice"
openOfficeMaster.details,"detalles de openoffice"
openOfficeMaster.openOffice,"varios openoffice"
sdb.startup,"inicio de sdb"
sdb,"primario de sdb "
sdb.scheduler,"programador de sdb"
catalog.facade,"Esto es para una búsqueda de catálogo realizada como una llamada DirectAction"
bpm,"Mensaje de registro relacionado con el seguimiento de procesos empresariales"
