KS_C_5601-1987,,,,
"AribaShutdownWarning",1,"<p><b>Attention:</b> Routine system maintenance has occurred on this site. Your login session must be refreshed.</p><p>To refresh immediately, click <i>Refresh Session</i>. <b>Note: you will not be logged out.</b></p><p>To complete a task before refreshing, click <i>Finish Work</i>, complete your task, and then click the <i>Refresh Session</i> link on the top-right of the page.</p><p>Your session will be refreshed automatically in {0} minutes.</p>","<p><b>주의:</b> 이 사이트에서 일상적인 시스템 유지 보수가 발생했습니다. 로그인 세션을 새로 고쳐야 합니다.</p><p>즉시 새로 고치려면 <i>세션 새로 고침</i>을 클릭하십시오. <b>주: 로그아웃은 되지 않습니다.</b> </p><p>새로 고침 전에 작업을 완료하려면 <i>작업 마침</i>을 클릭하고 작업을 완료한 다음 페이지의 오른쪽 맨 위에서 <i>세션 새로 고침</i> 링크를 클릭하십시오.</p><p>세션이 {0}분 후에 자동으로 새로 고쳐집니다.</p>",""
"AribaShutdownWarning",2,"<p><b>Attention:</b> Routine system maintenance has occurred on this site. Your login session must be refreshed.</p><p>To refresh immediately, click <i>Return to Home</i>. <b>Note: you will not be logged out.</b></p><p>To complete a task before refreshing, click <i>Finish Work</i>, complete your task, and then click the <i>Home</i> link on the top-right of the page.</p><p>Your session will be refreshed automatically in {0} minutes.</p>","<p><b>주의:</b> 이 사이트에서 일상적인 시스템 유지 보수가 발생했습니다. 로그인 세션을 새로 고쳐야 합니다.</p><p>즉시 새로 고치려면 <i>홈으로 돌아가기</i>를 클릭하십시오. <b>주: 로그아웃은 되지 않습니다.</b></p><p>새로 고침 전에 작업을 완료하려면 <i>작업 마침</i>을 클릭하고 작업을 완료한 다음 페이지의 오른쪽 맨 위에서 <i>홈</i> 링크를 클릭하십시오.</p><p>세션이 {0}분 후에 자동으로 새로 고쳐집니다.</p>",""
"AribaShutdownWarning",a001,"Session Refresh Request","세션 새로 고침 요청",""
"AribaShutdownWarning",a002,"Finish Work","작업 마침",""
"AribaShutdownWarning",a003,"Refresh Session","세션 새로 고침",""
"AribaShutdownWarning",a004,"Return To Home","홈으로 돌아가기",""
"Chooser",a001,"Search for more","계속 검색",""
"Chooser",a002,"Select from the list","목록에서 선택합니다.",""
"Chooser",a003,"Add another selection","다른 선택 항목을 추가합니다.",""
"Chooser",a004,"Remove selection","선택 항목을 제거합니다.",""
"Chooser",a005,"Multiple selections allowed","복수 선택을 허용합니다.",""
"Chooser",1,"(none selected)","(선택되지 않음)",""
"Chooser",2,"{0} more selected...","{0}개 이상이 선택됨...",""
"Chooser",3,"No match found","일치 항목을 찾을 수 없음",""
"ChooserPanel",a002,"Search","검색",""
"ChooserPanel",a003,"Add to Currently Selected","현재 선택된 항목에 추가합니다.",""
"ChooserPanel",a004,"Currently Selected","현재 선택됨",""
"ChooserPanel",a005,"Value","값",""
"ChooserPanel",1,"Choose Values","값 선택",""
"ChooserPanel",2,"Choose Value","값 선택",""
"ClientPanelWrapper",a001,"OK Button","확인 단추",""
"ClientPanelWrapper",a002,"OK","확인",""
"ClientPanelWrapper",a003,"Cancel Button","취소 단추",""
"ClientPanelWrapper",a004,"Cancel","취소",""
"ClientPanelWrapper",a005,"Done Button","완료 단추",""
"ClientPanelWrapper",a006,"Done","완료",""
"CompletionPopup",a001,"Others...","기타...",""
"Confirmation",a001,"Confirm Action","조치 확인",""
"Confirmation",a002,"Are you sure?","계속하시겠습니까?",""
"Confirmation",a003,"OK","확인",""
"Confirmation",a004,"Cancel","취소",""
"Confirmation",a005,"Cancel","취소",""
"DateField",1,"Enter date: %s","날짜 입력: %s","example date format"
"DateField",2,"Enter date: mm/dd/yyyy","날짜 입력: mm/dd/yyyy","accessibility enabled example date format"
"DateField",3,"Date field is disabled","날짜 필드를 사용할 수 없습니다.","accessibility enabled date field disabled message"
"DateField",a001,"Select a date from the calendar","달력에서 날짜를 선택합니다.",""
"DateField",a002,"Calendar is disabled","달력을 사용할 수 없습니다.",""
"FileBrowser",a001,"Directory Listing For","디렉터리 나열 대상","title followed by directory path"
"FileBrowser",a002,"Name","이름",""
"FileBrowser",a003,"Size","크기",""
"FileBrowser",a004,"Last Modified","최종 수정일",""
"FileBrowser",a005,"Open","열기","Button to open a file or directory"
"FileBrowser",a006,"Select","선택","Button to select a file or directory"
"FileBrowser",a007,"Up To","위로","Button to go to parent directory"
"FileUploadStatusBar",a001,"Uploading file...","파일 업로드 중...",""
"HintMessage",a001,"* indicates required field","(*)는 필수 필드를 나타냅니다.",""
"HintMessage",a002,"How to","방법",""
"HintMessage",a003,"Screen Details","화면 세부 사항",""
"ModalPageWrapper",a001,"OK Button","확인 단추",""
"ModalPageWrapper",a002,"OK","확인",""
"ModalPageWrapper",a003,"Cancel Button","취소 단추",""
"ModalPageWrapper",a004,"Cancel","취소",""
"ModalPageWrapper",a005,"Done Button","완료 단추",""
"ModalPageWrapper",a006,"Done","완료",""
"ModalWindowWrapper",a001,"OK","확인",""
"ModalWindowWrapper",a002,"Cancel","취소",""
"OutlineBox",1,"Minimize","최소화","Tooltip on collapse button"
"OutlineBox",2,"Maximize this view","이 보기를 최대화합니다.","Tooltip on expand button"
"OutlineBox",a001,"Expand to view the contents of this section.","이 섹션의 내용을 보려면 확장하십시오.",""
"PageErrorPanel",1,"There are {0} problems that require completion or correction in order to complete your request.", "{0}개 항목에 대해 입력을 완료하거나 오류를 수정해야 요청을 완료할 수 있습니다.","plural version of the msg"
"PageErrorPanel",2,"There is {0} problem that requires completion or correction in order to complete your request.", "{0}개 항목에 대해 입력을 완료하거나 오류를 수정해야 요청을 완료할 수 있습니다.","singular version of the msg"
"PageErrorPanel",3,"Mouse over the red icons to learn more.  Use the <b><i>Next</i></b> and <b><i>Previous</i></b> links to step through the errors as needed.","자세한 내용을 보려면 빨간색 아이콘 위에 마우스를 놓으십시오. <b><i>다음</i></b> 및 <b><i>이전</i></b> 링크를 사용하면 오류 간을 이동할 수 있습니다.",""
"PageErrorPanel",4,"There are {0} warnings that require your attention.  Please try again if you want to proceed after reviewing the warnings.","사용자의 주의가 필요한 {0}개의 경고가 있습니다. 계속하려면 경고 내용을 검토한 후 다시 시도하십시오.","plural version of the msg"
"PageErrorPanel",5,"There is {0} warning that requires your attention.  Please try again if you want to proceed after reviewing the warning.","사용자의 주의가 필요한 {0}개의 경고가 있습니다. 계속하려면 경고 내용을 검토한 후 다시 시도하십시오.","singular version of the msg"
"PageErrorPanel",6,"Maximize this view","이 보기를 최대화합니다.",""
"PageErrorPanel",7,"Minimize this view","이 보기 최소화",""
"PageErrorPanel",a001,"Expand to see the full message.","전체 메시지를 보려면 확장하십시오.",""
"PageErrorPanel",a002,"&#60; Previous","&#60; 이전",""
"PageErrorPanel",a003,"Next &#62;","다음 &#62;",""
"PageErrorPanel",a004,"Go To Problem Location &#62;","오류 위치로 이동 &#62;",""
"PageErrorPanel",a005,"Error","오류",""
"PageErrorPanel",a006,"Warning","경고",""
"PopupMenu",a001,"Show all menu items","모든 메뉴 항목 표시",""
"SearchPageWrapper",a001,"Search","검색",""
"StepByStepTOC",1,"Step {0}","{0}단계",""
"StepByStepTOC",2,"Non-numbered step","번호가 없는 단계",""
"StepHeader",1,"Step {0}","{0}단계",""
"StepHeader",2,"Non-numbered step","번호가 없는 단계",""
"StepHeader",a001,"Substeps","하위 단계",""
"TableHeaderRow",1,"Sorted ascending (click to reverse)","오름차순 정렬(역순으로 정렬하려면 클릭)",""
"TableHeaderRow",2,"Sorted descending (click to reverse)","내림차순 정렬(역순으로 정렬하려면 클릭)",""
"TableHeaderRow",a001,"Select all","모두 선택",""
"TocPanel",1,"Collapse view","보기 축소",""
"TocPanel",2,"Expand view","보기 확장",""
"TocPanel",a001,"View Menu","보기 메뉴",""
