Cp1252,,,,
"FileBrowser",a007,"Up To","Tot","Button to go to parent directory"
"FileUploadStatusBar",a001,"Uploading file...","Bestand laden...",""
"FooterLinks",a001,"POWERED BY", "POWERED BY", "powered by Ariba text"
"HintMessage",a001,"* indicates required field","* betekent dat het veld vereist is.",""
"HintMessage",a002,"How to","Procedure",""
"HintMessage",a003,"Screen Details","Schermdetails",""
"ModalPageWrapper",a001,"OK Button","OK-knop",""
"ModalPageWrapper",a002,"OK","OK",""
"ModalPageWrapper",a003,"Cancel Button","Annuleren-knop",""
"ModalPageWrapper",a004,"Cancel","Annuleren",""
"ModalPageWrapper",a005,"Done Button","Klaar-knop",""
"ModalPageWrapper",a006,"Done","Klaar",""
"ModalWindowWrapper",a001,"OK","OK",""
"ModalWindowWrapper",a002,"Cancel","Annuleren",""
"OutlineBox",1,"Minimize","Minimaliseren","Tooltip on collapse button"
"OutlineBox",2,"Maximize this view","Deze weergave maximaliseren","Tooltip on expand button"
"OutlineBox",a001,"Expand to view the contents of this section.","Uitvouwen om de inhoud van dit gedeelte te bekijken.",""
"PageErrorPanel",1,"There are {0} problems that require completion or correction in order to complete your request.", "Er zijn {0} problemen die moeten worden voltooid of gecorrigeerd om uw aanvraag te kunnen voltooien.","plural version of the msg"
"PageErrorPanel",2,"There is {0} problem that requires completion or correction in order to complete your request.", "Er is {0} probleem dat moet worden voltooid of gecorrigeerd om uw aanvraag te kunnen voltooien.","singular version of the msg"
"PageErrorPanel",3,"Mouse over the red icons to learn more.  Use the <b><i>Next</i></b> and <b><i>Previous</i></b> links to step through the errors as needed.","Beweeg met de muis over de rode iconen voor meer informatie. Gebruik <b><i>Volgende</i></b> en <b><i>Vorige</i></b> om door de fouten heen te lopen.",""
"PageErrorPanel",4,"There are {0} warnings that require your attention.  Please try again if you want to proceed after reviewing the warnings.","Er zijn {0} waarschuwingen die om uw aandacht vragen. Nadat u de waarschuwingen hebt bekeken, kunt u het nogmaals proberen.","plural version of the msg"
"PageErrorPanel",5,"There is {0} warning that requires your attention.  Please try again if you want to proceed after reviewing the warning.","Er is {0} waarschuwing die om uw aandacht vraagt. Nadat u de waarschuwing hebt bekeken, kunt u het nogmaals proberen.","singular version of the msg"
"PageErrorPanel",6,"Maximize this view","Deze weergave maximaliseren",""
"PageErrorPanel",7,"Minimize this view","Deze weergave minimaliseren",""
"PageErrorPanel",a001,"Expand to see the full message.","Uitvouwen om volledige bericht te bekijken.",""
"PageErrorPanel",a002,"&#60; Previous","&#60; Vorige",""
"PageErrorPanel",a003,"Next &#62;","Volgende &#62;",""
"PageErrorPanel",a004,"Go To Problem Location &#62;","Ga naar probleemlocatie &#62;",""
"PageErrorPanel",a005,"Error","Fout",""
"PageErrorPanel",a006,"Warning","Waarschuwing",""
"PopupMenu",a001,"Show all menu items","Alle menu-items weergeven",""
"PortletWrapper",a004,"Content retrieval still in progress -- some items may be missing or out of date.","Ophalen van inhoud is bezig -- enkele items kunnen mogelijk ontbreken of verouderd zijn.",""
"PortletWrapper",a005,"An error occurred while retrieving content -- If this problem persists, contact your administrator.","Er is een fout opgetreden bij het ophalen van inhoud -- Neem contact op met uw systeembeheerder, indien dit probleem zich blijft voordoen.",""
"PortletWrapper",a006,"Show / Hide content","Inhoud weergeven/verbergen",""
"PortletWrapper",a007,"Remove this item","Dit item verwijderen",""
"SearchPageWrapper",a001,"Search","Zoeken",""
"StepByStepTOC",1,"Step {0}","Stap {0}",""
"StepByStepTOC",2,"Non-numbered step","Niet genummerde stap",""
"StepHeader",1,"Step {0}","Stap {0}",""
"StepHeader",2,"Non-numbered step","Niet genummerde stap",""
"StepHeader",a001,"Substeps","Substappen",""
"TabList",a001,"Actions","Acties",""
"TabList",a002,"More...","Meer...",""
"TableHeaderRow",1,"Sorted ascending (click to reverse)","Oplopend sorteren (klik om om te draaien)",""
"TableHeaderRow",2,"Sorted descending (click to reverse)","Aflopend sorteren (klik om om te draaien)",""
"TableHeaderRow",a001,"Select all","Alles selecteren",""
"TocPanel",1,"Collapse view","Weergave inklappen",""
"TocPanel",2,"Expand view","Weergave uitvouwen",""
"TocPanel",a001,"View Menu","Weergavemenu",""
"ToggleImage",a001,"Open/Close","Openen/Sluiten",""
