fileChannelIO, "Berichten over de invoer/uitvoer van het bestandskanaal"
folder, "Gebeurtenissen met betrekking tot het laden van mappen"
form,"Algemene tracering voor berichten gerelateerd aan d-formulier en e-formulier"
form.eform, "Algemene tracering voor berichten gerelateerd aan e-formulier"
general, "Algemene logberichten"
graphs, "Opnieuw samenstellen van grafiekobject"
group, "Groepsweergavesamenstelling traceren"
harness, "Berichten over Harness"
harnessContext, "Berichten voor opgeslagen/herstelde objecten in de context"
harnessDetails, "Foutopsporingsberichten van Harness"
help, "Berichten over toegang tot Help-pagina's"
i18n, "Internationalisatie en gelokaliseerde resources"
integrationEvent, "Berichten integratiegebeurtenissen"
integrationExternal, "Alle berichten die zijn gepubliceerd van externe processen die worden gestart in Ariba"
integrationMaster, "Integratiebeheer loggen"
integrationDetailMaster, "Details integratiebeheer loggen"
integrationMaster.adapterSource, "Berichten met betrekking tot adapterbron"
integrationMaster.alert, "Waarschuwingsberichten voor de messaging-structuur"
integrationMaster.alert.amf.base, "Waarschuwingsberichten voor de basiscomponent van de messagingstructuur"
integrationMaster.batchCommit, "Berichten met betrekking tot beschikbaarheid van batch"
integrationMaster.cds, "Aan CDS verwante zaken loggen"
integrationMaster.amfBaseMaster, "Hoofdlogbestand voor de structuur van de standaardservice voor messaging"
integrationMaster.amfBaseMaster.integrationMeta, "Metagegevens over integratie loggen"
integrationMaster.amfBaseMaster.integrationMetaDetails, "Details over integratie van metagegevens loggen"
integrationMaster.amfBaseMaster.integrationObjectAdapter, "Alle berichten over integratieobjecten die verband houden met de adapter"
integrationMaster.amfBaseMaster.integrationObjectAdapterDetails, "Alle gedetailleerde berichten over integratieobjecten die verband houden met de adapter"
integrationMaster.amfBaseMaster.integrationObjectNotifications, "Berichten over integratieobjecten die verband houden met meldingen"
integrationMaster.amfBaseMaster.integrationPersistence, "Bereiken integratieconfiguratie metagegevens"
integrationMaster.amfBaseMaster.integrationQueryservice, "Berichten over de query bij het integreren van gegevens"
integrationMaster.convapiChannelMaster,"Alle berichten over het Convapi-kanaal"
integrationMaster.fileChannelMaster, "Alle berichten over het bestandkanaal"
integrationMaster.fileChannelMaster.dataExport, "Logt gegevens tijdens export van bestandskanaal"
integrationMaster.fileChannelMaster.dataImport, "Logt gegevens tijdens import van bestandskanaal"
integrationMaster.fileChannelMaster.event, "Logt informatie gebeurtenisinformatie bestandskanaal"
integrationMaster.fileChannelMaster.fileChannelConfiguration, "Berichten over de configuratie van het bestandskanaal"
integrationMaster.fileChannelMaster.fileChannelEncoder, "Berichten over de codering van het bestandskanaal"
integrationMaster.fileChannelMaster.fileChannelDataLoad, "Berichten over gegevens laden vanuit bestandskanaal"
integrationMaster.fileChannelMaster.fileExport, "Berichten over de export van het bestandskanaal"
integrationMaster.fileChannelMaster.fileIO, "Berichten over de invoer/uitvoer van het logbestand"
integrationMaster.integrationEvent, "Informatie over integratiegebeurtenissen"
integrationMaster.wsChannelMaster, "Alle berichten uit het webservicekanaal"
integrationMaster.wsChannelMaster.wsChannelConfiguration, "Configuratieberichten van het webservicekanaal"
integrationMaster.wsChannelMaster.wsChannelEncoder, "Coderingsberichten van het webservicekanaal"
integrationMaster.wsChannelMaster.wsChannelDataLoad, "Berichten over laden van gegevens in het webservicekanaal"
integrationMaster.wsChannelMaster.wsChannelMigration, "Migratieberichten van het webservicekanaal"
integrationMaster.wsChannelMaster.wsExport, "Berichten met betrekking van export uit het webservicekanaal"
integrationMaster.wsChannelMaster.wsIO, "Webservice IO-verwante berichten loggen"
integrationMaster.wsChannelDetails.wsMessages, "De inhoud van alle uitgewisselde XML-berichten loggen"
integrationMaster.httpChannelMaster, "Alle http-kanaalberichten"
integrationDetailMaster.httpChannelMaster, "Alle berichten over http-kanaaldetails"
integrationMaster.httpChannelMaster.httpChannelConfiguration, "Berichten over http-kanaalconfiguratie"
integrationMaster.httpChannelMaster.httpChannelEncoder, "Bericht over coderen/decoderen in HTTP-kanaal"
integrationMaster.httpChannelMaster.httpIO, "IO-verwante berichten loggen in http-kanaal"
integrationMaster.channelTibcoMaster.integrationTop, "Gebruikt om te identificeren welke gebeurtenissen in de wachtrij van Ariba-server staan"
integrationMaster.channelTibcoMaster.integrationExternal, "Log behorende bij externe processen die we starten."
integrationMaster.channelTibcoMaster.integrationVendor_TibcoDetails, "Log van verkopende derden"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco_TPMDetails, "Detailberichten van Tibco Process Manager"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco_TPM, "Berichten van Tibco Process Manager"
integrationMaster.channelTibcoMaster, "Dit is een hogere categorie om Tibco-loggen in te schakelen."
integrationMaster.channelTibcoMaster.integrationVendor_Tibco, "Log van verkopende derden"
integrationMaster.clientutil, "Log uit client-hulpprogramma's die in de context van integratie voorkomen"
integrationMaster.integrationConfiguration, "Configuratie voor de integratie loggen"
integrationDetailMaster.integrationConfiguration, "Configuratiedetails van integratie loggen"
integrationMaster.integrationDecoder, "Integratiedecoder loggen"
integrationMaster.integrationEncoder, "Integratie-encoder loggen"
integrationDetailMaster.integrationEncoder, "Details integratie-encoder loggen"
integrationDetailMaster.integrationDecoder, "Details integratiedecoder loggen"
integrationMaster.integrationMessageContext, "Bericht met informatie over context"
integrationMaster.integrationMigration, "Berichten over migratie"
integrationMaster.integrationUtil, "Berichten van klassen integratiehulpprogramma's"
integrationMaster.sqlChannelMaster, "Alle SQL-kanaalberichten"
integrationMigration, "Migratie van integratie loggen"
integrationObjectAPI, "Alle API-verwante berichten integratieobject loggen"
integrationReceive, "Integratiegebeurtenissen met betrekking tot ontvangsten"
integrationSend, "Berichten voor integratie versturen"
integrationTop, "Identificeren welke gebeurtenissen in de wachtrij van Ariba-server staan"
integrationVendor_CSV, "Alle berichten van het CSV-integratiekanaal"
internodes, "Communicatie tussen knooppuntberichten"
invoicingPerf, "Factuurprestatiegegevens worden getraceerd"
invoicingUI,  "Factureren UI-verwante tracering"
isDriver, "Berichten over stuurprogramma's"
isError, "Foutberichten integratieserver"
isMapping, "Berichten over toewijzingen"
isMaster, "Integration Server-berichten, waaronder isServer, aribaISServer en isDriver"
isMeta, "Berichten over metagegevens"
isMisc, "Diverse integratieserverberichten"
isServer, "Berichten die zijn verzonden naar de integratieserver"
j2ee, "Berichten over J2EE-technologieën"
javagroups, "Berichten over JavaGroups"
javascript, "Berichten over de uitvoering van javascript"
jdbc, "JDBC-waarschuwingen en transactie-isolatiemodus van de database"
jdbcperf, "Logboekberichten JDBC-stuurprogrammaprestaties"
kitting, "Tracering die verband houdt met catalogussets, bijvoorbeeld verzamelingen catalogusitems"
laborKit, "Tracering voor de werkset"
layout, "Compilatieschema van XML"
layout.classMappings,"Klassetoewijzingen en veldtoewijzingen vanuit metagegevens"
locale, "Landinstelling-ID voor debug-informatie"
lockSnoop, "Geavanceerde controle van vergrendelingen om fouten op te sporen in volledige vergrendelingen en in geldende alleen-lezen vergrendelingen"
login, "Aanmeldingen en afmeldingen klant"
lruCheck, "Consistentie van LRU-tabellen controleren"
lruDebug, "LRU-tabellen dumpen na formaat aanpassen en opschonen (verbose met lruCheck)"
lruPurge, "Objecten markeren die worden verwijderd uit LRU-tabellen"
mapCluster, "Eén regel afdrukken voor elk object dat is toegewezen op de client"
mapIds, "Serveroverzichten van ID's tot objecten"
massEdit,  "Massabewerkingsgegevens worden getraceerd"
massEditLow,  "Tracering voor bulkbewerking op laag niveau"
masterAgreementUI, "Contract-verwante tracering UI"
messaging, "Informatie over de infrastructuur voor messaging"
messaging.details, "Gedetailleerde informatie over de infrastructuur voor messaging"
meta, "Verwerking metagegevens"
metaDataResolver, "Berichten van XML-resolver voor metagegevens"
meta.modification, "Berichten over wijzigingen in run-time metagegevens"
metaValidation, "Validatie metagegevens"
migrationDetails, "Debug-berichten over migratie"
mobile, "Berichten met betrekking tot de mobiele client"
modify, "Bewerkingen wijzigen"
nestedSession, "Geneste sessie wordt getraceerd"
net, "Netwerkberichten"
nodeassignment, "Toewijzingsbeheer-berichten"
notification, "Berichten over e-mailmeldingen"
objectOperations, "Opslag- en veldinstellingsbewerkingen op laag niveau"
objectValidationSanityCheck, "Zorg ervoor dat validiteitcondities op de juiste plaats zijn gedefinieerd voor objectvalidering"
objectViewers, "Alle berichten van controleurs van objectdetails"
onClient, "Transactiebewerkingen van de klant traceren"
org.apache.axis, "Apache-as loggen"
packager.appcore, "Traceren van bewerkingen om pakket aan te passen"
page, "Het genereren van pagina's wordt getraceerd"
paramReference, "Gedeelde toepassingsinfo (AppInfo) traceren"
parameters, "Traceren voor de parametercomponent in het algemeen"
partner, "Categorie voor de berichten van Ariba-partners"
perfLog, "Prestaties in logboek vastleggen"
perfLog.trace, "Spoor van prestatie-per-verzoek loggen"
perfLog.detail, "Gedetailleerde verdeling van per-metrisch traceringsgegevens"
perfLog.exception, "Langlopende bewerkingen bekijken en loggen"
portlet, "Genereren van portlet-inhoud"
preferences, "Klantvoorkeurinstellingen weergeven"
printOnMap, "Afdrukclusters wanneer deze aan de klant zijn toegewezen"
psoftAdapter, "Berichten over PeopleSoft"
punchout, "PunchOut-gegevens worden getraceerd"
punchout.analysis, "Informatie over punch-outprogramma's voor integratie met Analysis"
queryperf, "Informatie over de prestaties van AQL-query's"
queryPathNode,"Informatie over padknooppunt van query bij het uitvoeren van een query in het geheugen"
receivingUI, "Ontvangen van gebruikersinterface-informatie traceren"
chargeUI, "Kosten gebruikersinterface-informatie traceren"
recentUserChoice, "Gegevens over recente keuzes van gebruikers worden gevolgd"
record, "Informatie over geschiedenisitem"
rpcPerf, "Gegevens over RPC's op een hoger niveau voor de fijnafstelling van het StartupProfile"
rpcRecv, "Alle RPC-ontvangsten"
rpcSend, "Alle verzonden RPC's"
rpcStatus, "Status weergeven van uitgestelde RPC's"
rpcWarning, "Waarschuwing over RPC-vertragingen"
rules, "Informatie over traceringsregels"
runtime,  "Geavanceerde runtime"
sapadapter, "Berichten over SAP"
save, "Opslagbewerkingen op de client"
saveSubs, "Abonnementen opslaan en herstellen"
scheduler, "Tracering van scheduler engine"
scheduler.amf.base, "Berichten over geplande taken"
scheduler.appcore, "Tracering van scheduler app-niveau"
scheduler.nodeassignment,"Toewijzingsberichten knooppunt scheduler"
script, "Berichten van scripts"
searchindex, "Tracering van index cataloguszoekopdrachten"
searchui, "Tracering van cataloguszoekopdrachten via de gebruikersinterface"
security, "Berichten over beveiliging"
selectClusterRoot, "Berichten over het opnieuw samenstellen van objecten"
serverCache, "Berichten over servercachebeheer"
serverMonitor, "Servermonitorbewerkingen"
serverOps, "Client heeft serverbewerkingen aangevraagd"
servletadaptor, "Verwant aan Ariba-webservletadaptor"
sessionCache, "Objectcache sessieniveau traceren"
shutdown, "Berichten over afsluitprocedure"
shutdown.aribaweb, "Berichten over afsluitprocedure voor aribaweb"
shutdown.integrationChannel, "Berichten over afsluitprocedure voor het integratiekanaal"
shutdown.scheduler, "Berichten over afsluitprocedure voor scheduler"
smtp, "Volgen van activiteit van SMTP-mailserver"
splitAccounting, "Gegevens over gesplitste boekhouding worden getraceerd"
sqlio, "SQL I/0 via TransSQL"
sso, "Tracering enkelvoudige aanmelding"
sso_session, "Sessiebeheer tracering enkelvoudige aanmelding"
sso_delegation, "Tracering machtigingsstap enkelvoudige aanmelding"
startup, "Opstartberichten"
startup.amf, "Messaging Framework-berichten starten"
startup.amf.base, "Messaging Framework-berichten opstarten"
startupTibco, "Berichten over het opstarten van Tibco Channel"
table, "Tracering van AWTDataTable-widget"
template, "Het genereren van sjablonen"
tester, "Testproces"
threadpool, "ThreadPool traceren"
transaction, "Informatie op hoog niveau over transacties naar de database"
transaction.graphs, "Opnieuw samenstellen van grafiekobject"
transformMetrics, "Statistieken verwijderen bij wijziging van de bag"
triggers, "Berichten over geactiveerde signalen"
uiLogin, "Berichten van de aanmeldingspagina van Buyer worden getraceerd"
uiTransaction, "Databasetransacties van de klant"
uiTriggers, "Signalen voor groepen en velden worden getraceerd"
unspscmanager, "Berichten van de UNSPSC-versiebeheerder"
upload, "Gegevens naar Ariba Buyer uploaden"
user, "Tracering voor gebruiker-, groep-, rol-, toestemmingsbewerkingen"
util, "Berichten over klassen hulpprogramma's"
util.io, "Berichten over klassen I/O-hulpprogramma's"
validation, "Catalogusimport- en hiërarchiecontrole loggen"
validity, "De geldigheid van pagina's en groepen wordt getraceerd"
visibility, "Zichtbaarheid van groepen en velden traceren"
watchdog, "Gegevens over database- en serverbewaking"
widgets, "Verwant aan Ariba-webwidgetcomponent"
wizard, "Wizardgebeurtenissen die meestal in een subklasse worden ondergebracht"
wizardFrame, "Wizardframegebeurtenissen die meestal in een subklasse worden ondergebracht"
wizardLow, "Geavanceerde wizardgebeurtenissen"
workflow, "Algemene workflow-gebeurtenissen traceren"
workflowAction, "Workflow-acties en -condities"
workflowMonitoring, "Berichtencategorie loggen om workflow-wachtrij te controleren"
workforce, "Met personeelsbestand verwante tracering"
workforce.invoicing, "Traceringsberichten factureren personeelsbestand"
wsrp,"Webserviceportlet op afstand"
xml, "Tracering voor de xml-component"
xmlsec, "Berichten traceren die zijn gegenereerd van de xmlsecurity-bibliotheek van Apache"
xmlsignature, "Functionaliteit van digitale handtekeningen traceren"
xslt, "XSL-transformatielibrary traceren"
realmPurge, "Opschonen van gegevens in een verwijderd gebied"
translationsTask.details, "Gedetailleerd traceren van geplande taak Vertalingen bijwerken"
openOfficeMaster,"openoffice-integratie"
openOfficeMaster.details,"openoffice-details"
openOfficeMaster.openOffice,"openoffice-divers"
sdb.startup,"ldb starten"
sdb,"ldb master "
sdb.scheduler,"ldb planner"
catalog.facade,"Voor cataloguszoekopdrachten wordt dit gedaan als een directe handeling"
bpm,"Logbericht in verband met monitoring van bedrijfsproces"
