harness, "Mensagens relacionadas ao conjunto de testes"
harnessContext, "Mensagens de objetos salvos/recuperados no contexto"
harnessDetails, "Mensagens de depuração relacionadas ao conjunto de testes"
help, "Mensagens relacionadas ao acesso das páginas da Ajuda"
i18n, "Internacionalização e recursos localizados"
integrationEvent, "Mensagens de eventos de integração"
integrationExternal, "Todas as mensagens publicadas de processos externos iniciados pelo Ariba"
integrationMaster, "Registro mestre de integração"
integrationDetailMaster, "Registro de detalhes mestre de integração"
integrationMaster.adapterSource, "Mensagens relacionadas ao adaptador de origem"
integrationMaster.alert, "Mensagens de alerta para estrutura de mensagens"
integrationMaster.alert.amf.base, "Mensagens de alerta para o componente básico da estrutura de mensagens"
integrationMaster.batchCommit, "Mensagens relacionadas à confirmação de lote"
integrationMaster.cds, "Registro relacionado a CDS"
integrationMaster.amfBaseMaster, "Registro mestre com base na estrutura de mensagens"
integrationMaster.amfBaseMaster.integrationMeta, "Registro de metadados de integração"
integrationMaster.amfBaseMaster.integrationMetaDetails, "Registro dos detalhes de metadados de integração"
integrationMaster.amfBaseMaster.integrationObjectAdapter, "Todas as mensagens relacionadas ao adaptador de objeto de integração"
integrationMaster.amfBaseMaster.integrationObjectAdapterDetails, "Todas as mensagens detalhadas relacionadas ao adaptador de objeto de integração"
integrationMaster.amfBaseMaster.integrationObjectNotifications, "Mensagens relacionadas às notificações de objeto de integração"
integrationMaster.amfBaseMaster.integrationPersistence, "Persistência de metadados de configuração da integração"
integrationMaster.amfBaseMaster.integrationQueryservice, "mensagens relacionadas às consultas durante a integração de dados"
integrationMaster.convapiChannelMaster,"Todas as mensagens do canal Convapi"
integrationMaster.fileChannelMaster, "Todas as mensagens de configuração do canal de arquivos"
integrationMaster.fileChannelMaster.dataExport, "Registra os dados durante a exportação do canal de arquivos"
integrationMaster.fileChannelMaster.dataImport, "Registra os dados durante a importação do canal de arquivos"
integrationMaster.fileChannelMaster.event, "Registra informações de eventos do canal de arquivos"
integrationMaster.fileChannelMaster.fileChannelConfiguration, "Mensagens de configuração do canal de arquivos"
integrationMaster.fileChannelMaster.fileChannelEncoder, "Mensagens do codificador do canal de arquivos"
integrationMaster.fileChannelMaster.fileChannelDataLoad, "Mensagens de carregamento de dados do canal de arquivos"
integrationMaster.fileChannelMaster.fileExport, "Mensagens relacionadas à exportação do canal de arquivos"
integrationMaster.fileChannelMaster.fileIO, "Registra as mensagens relacionadas a E/S do arquivo"
integrationMaster.integrationEvent, "Informações sobre eventos de integração"
integrationMaster.wsChannelMaster, "Todas as mensagens do canal de serviços da Web"
integrationMaster.wsChannelMaster.wsChannelConfiguration, "Mensagens de configuração do canal de serviços da Web"
integrationMaster.wsChannelMaster.wsChannelEncoder, "Mensagens do codificador do canal de serviços da Web"
integrationMaster.wsChannelMaster.wsChannelDataLoad, "Mensagens de carregamento de dados do canal de serviços da Web"
integrationMaster.wsChannelMaster.wsChannelMigration, "Mensagens de migração do canal de serviços da Web"
integrationMaster.wsChannelMaster.wsExport, "Mensagens relacionadas à exportação do canal de serviços da Web"
integrationMaster.wsChannelMaster.wsIO, "Mensagens relacionadas à ES de serviços da Web de registros"
integrationMaster.wsChannelDetails.wsMessages, "Registra o conteúdo de todas as mensagens XML trocadas"
integrationMaster.httpChannelMaster, "Todas as mensagens do canal http"
integrationDetailMaster.httpChannelMaster, "Todas as mensagens detalhadas do canal http"
integrationMaster.httpChannelMaster.httpChannelConfiguration, "Mensagens relacionadas à configuração do canal http"
integrationMaster.httpChannelMaster.httpChannelEncoder, "Mensagem relacionada à codificação/decodificação em canal HTTP"
integrationMaster.httpChannelMaster.httpIO, "Registra as mensagens relacionadas a E/S no canal http"
integrationMaster.channelTibcoMaster.integrationTop, "Usado para identificar quais eventos estão na fila do servidor Ariba"
integrationMaster.channelTibcoMaster.integrationExternal, "Registro associado a qualquer processo externo que iniciarmos."
integrationMaster.channelTibcoMaster.integrationVendor_TibcoDetails, "Registro do fornecedor externo"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco_TPMDetails, "Mensagens detalhadas do Tibco Process Manager"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco_TPM, "Mensagens do Tibco Process Manager"
integrationMaster.channelTibcoMaster, "Essa é uma categoria-matriz para ativar o registro do Tibco."
integrationMaster.channelTibcoMaster.integrationVendor_Tibco, "Registro do fornecedor externo"
integrationMaster.clientutil, "Registro dos utilitários de cliente fornecidos com o contexto de integração"
integrationMaster.integrationConfiguration, "Registro de configuração de integração"
integrationDetailMaster.integrationConfiguration, "Registro dos detalhes de configuração de integração"
integrationMaster.integrationDecoder, "Registro do decodificador de integração"
integrationMaster.integrationEncoder, "Registro do codificador de integração"
integrationDetailMaster.integrationEncoder, "Registro de detalhes do codificador de integração"
integrationDetailMaster.integrationDecoder, "Registro de detalhes do decodificador de integração"
integrationMaster.integrationMessageContext, "Informações relativas ao contexto da mensagem"
integrationMaster.integrationMigration, "Mensagens relacionadas à migração"
integrationMaster.integrationUtil, "Mensagens das classes de utilitários de integração"
integrationMaster.sqlChannelMaster, "Todas as mensagens do canal SQL"
integrationMigration, "Registro de migração de integração"
integrationObjectAPI, "Todas as mensagens relacionadas ao API de objeto de integração"
integrationReceive, "Eventos de recebimento de integração"
integrationSend, "Mensagens relacionadas ao envio de integração"
integrationTop, "Identifique quais eventos estão na fila do servidor Ariba"
integrationVendor_CSV, "Todas as mensagens do canal de integração CSV"
internodes, "Mensagens de comunicação entre nós"
invoicingPerf, "Rastreando informações sobre desempenho do faturamento"
invoicingUI,  "Rastreamento relacionado a IU de faturamento"
isDriver, "Mensagens de drivers"
isError, "Mensagens de erro do servidor de integração"
isMapping, "Mensagens de atribuição"
isMaster, "Mensagens do servidor de integração, abrangendo isServer, aribaISServer e isDriver"
isMeta, "Mensagens de metadados"
isMisc, "Mensagens do servidor de integração diversas"
isServer, "Mensagens enviadas ao servidor de integração"
j2ee, "Mensagens relacionadas ao uso das tecnologias J2EE"
javagroups, "Mensagens relacionadas ao JavaGroups"
javascript, "Mensagens relacionadas à execução do javascript"
jdbc, "Avisos do JDBC e modo de isolamento de transações do banco de dados"
jdbcperf, "Mensagens de registro do desempenho do driver JDBC"
kitting, "Rastreamento relacionado a kits de catálogos, ou seja, cobranças de itens de catálogos"
laborKit, "Rastreamento do kit de mão de obra"
layout, "Compilando o esquema de XML"
layout.classMappings,"Mapeamentos de classe e mapeamentos de campo de metadados"
locale, "Informações de depuração relacionadas ao LocaleID"
lockSnoop, "Snooping de bloqueio no nível avançado para interbloqueios de depuração e bloqueios de leitura retidos"
login, "Acesso e desconexões do cliente"
lruCheck, "Executar verificações de consistência nas tabelas LRU"
lruDebug, "Descarregar tabelas LRU no redimensionamento e na eliminação (detalhada com VerificaçãoLRU)"
lruPurge, "Observação dos objetos que estão sendo removidos das tabelas LRU"
mapCluster, "Imprimir uma linha para cada objeto atribuído no cliente"
mapIds, "Atribuições de códigos do servidor aos objetos"
massEdit,  "Rastreando informações sobre edição em massa"
massEditLow,  "Rastreamento para nível avançado da edição em massa"
masterAgreementUI, "Rastreamento relacionado a IU do contrato"
messaging, "Informações envolvendo a infraestrutura de mensagens"
messaging.details, "Informações detalhadas envolvendo a infraestrutura de mensagens"
meta, "Processamento de metadados"
metaDataResolver, "Mensagens relacionadas ao solucionador XML de metadados"
meta.modification, "Mensagens relativas a modificações de metadados de tempo de execução"
metaValidation, "Validação de metadados"
migrationDetails, "Mensagens de depuração relacionadas à migração"
mobile, "Mensagens relativas ao cliente móvel"
modify, "Modificar operações"
nestedSession, "Rastreando sessão aninhada"
net, "Mensagens relacionadas à rede"
nodeassignment, "Mensagens do AssignmentManager"
notification, "Mensagens relacionadas à notificação por e-mail"
objectOperations, "Operações de configuração de campos e salvamentos de objeto em nível avançado"
objectValidationSanityCheck, "Verificar se as condições de validade estão definidas no lugar certo para a validação de objeto"
objectViewers, "Todas as mensagens do visualizador de detalhes do objeto"
onClient, "Rastreando as operações de transação do computador-cliente"
org.apache.axis, "Registro do Apache axis"
packager.appcore, "Rastreando as operações de pacote de personalizações"
page, "Rastreando geração de página"
paramReference, "Rastreando informações compartilhadas sobre o aplicativo (AppInfo)"
parameters, "Rastreando componentes de parâmetros em geral"
partner, "Categoria das mensagens do parceiro Ariba"
perfLog, "Registro de desempenho"
perfLog.trace, "Registro de rastreamento de desempenho por solicitação"
perfLog.detail, "Detalhes de dados de rastreamento por métrica"
perfLog.exception, "Monitorar e registrar operações de longa execução"
portlet, "Geração do conteúdo do portlet"
preferences, "Mostrar atividade de configuração das preferências do cliente"
printOnMap, "Imprimir os clusters quando forem atribuídos no cliente"
psoftAdapter, "Mensagens relacionadas ao PeopleSoft"
punchout, "Rastreando informações sobre PunchOut"
punchout.analysis, "Informações sobre ferramentas de PunchOut para integração com o Analysis"
queryperf, "Informações sobre desempenho da consulta AQL"
queryPathNode,"Informações sobre o nó do caminho da consulta ao executar uma consulta interna na memória"
receivingUI, "Rastreando informações sobre UI de recebimento"
chargeUI, "Rastreando informações sobre UI de débito"
recentUserChoice, "Rastreando informações sobre a recente escolha do usuário"
record, "Informações sobre o item do histórico"
rpcPerf, "Informações sobre RPC em nível simples para ajuste do StartupProfile"
rpcRecv, "Todos os recebimentos de RPC"
rpcSend, "Todos os envios de RPC"
rpcStatus, "Mostrar status dos RPCs pendentes"
rpcWarning, "Avisos sobre atrasos de RPC"
rules, "Controlando informações sobre regras"
runtime,  "Tempo de execução em nível avançado"
sapadapter, "Mensagens relacionadas ao SAP"
save, "Salvamentos do cliente"
saveSubs, "Salvando e restaurando assinaturas"
scheduler, "Rastreamento do mecanismo do programador"
scheduler.amf.base, "Mensagens relacionadas a tarefas programadas de mensagens"
scheduler.appcore, "Rastreamento de nível de aplicativo do programador"
scheduler.nodeassignment,"Mensagens de atribuição de nó do programador"
script, "Mensagens de scripts"
searchindex, "Rastreamento relacionado ao índice de pesquisa do catálogo"
searchui, "Rastreamento relacionado a IU de pesquisa do catálogo"
security, "Mensagens relacionadas à segurança"
selectClusterRoot, "Mensagens de reconstituição do objeto"
serverCache, "Mensagens de gerenciamento de cache do servidor"
serverMonitor, "Operações do monitor do servidor"
serverOps, "Operações do servidor solicitadas pelo cliente"
servletadaptor, "Relacionado ao adaptador de servlet da Web Ariba"
sessionCache, "Rastreamento de cache do objeto no nível da sessão"
shutdown, "Mensagens relacionadas com a sequência de encerramento"
shutdown.aribaweb, "Mensagens relacionadas com a sequência de encerramento do aribaweb"
shutdown.integrationChannel, "Mensagens relacionadas com a sequência de encerramento do canal de integração"
shutdown.scheduler, "Mensagens relacionadas com a sequência de encerramento do programador"
smtp, "Controle da atividade do servidor de e-mail SMTP"
splitAccounting, "Rastreando informações contábeis sobre rateio"
sqlio, "E/S SQL via TransSQL"
sso, "Rastreamento de início de sessão único"
sso_session, "Rastreamento do gerenciamento da sessão de início único"
sso_delegation, "Rastreamento das etapas de delegação de início de sessão único"
startup, "Mensagens de inicialização"
startup.amf, "Iniciando estrutura de mensagens"
startup.amf.base, "Mensagens de estrutura de mensagens de inicialização"
startupTibco, "Mensagens do canal Tibco de inicialização"
table, "Rastreando para dispositivo da AWTDataTable"
template, "Atividade de geração do modelo"
tester, "Processo do programa de teste"
threadpool, "Rastreamento de ThreadPool"
transaction, "Informações em nível simples sobre as transações do banco de dados"
transaction.graphs, "Reconstituição de objeto gráfico"
transformMetrics, "Descarregar métricas na transformação da estrutura"
triggers, "Mensagens relativas a acionadores em execução"
uiLogin, "Rastreamento de mensagens da página de acesso do Buyer"
uiTransaction, "Transações do banco de dados enviadas do cliente"
uiTriggers, "Rastreando acionadores de grupos e campos"
unspscmanager, "Mensagens do gerenciador de versões UNSPSC"
upload, "Carregamento de dados no Ariba Buyer"
user, "Rastreando para operações do usuário, grupo, função, permissão"
util, "Mensagens sobre as classes de utilitários"
util.io, "Mensagens sobre as classes de utilitários de E/S"
validation, "Registro da importação do catálogo e validação da hierarquia"
validity, "Rastreando validade das páginas e dos grupos"
visibility, "Rastreando visibilidade dos grupos e campos"
watchdog, "Informações sobre monitoramento do banco de dados/servidor"
widgets, "Relacionado ao componente do dispositivo da Web Ariba"
wizard, "Eventos do Assistente normalmente colocados em subclasse"
wizardFrame, "Eventos de quadro do Assistente normalmente colocados em subclasse"
wizardLow, "Eventos do Assistente em nível avançado"
workflow, "Rastreando eventos de fluxo de trabalho gerais"
workflowAction, "Ações e condições de fluxo de trabalho"
workflowMonitoring, "Categoria da mensagem de registro para monitorar a fila de fluxo de trabalho"
workforce, "Rastreamento relacionado à força de trabalho"
workforce.invoicing, "Força de trabalho faturando mensagens de rastreamento"
wsrp,"Portlet remoto de serviço da Web"
xml, "Rastreando o componente xml"
xmlsec, "Rastrear mensagens geradas a partir da biblioteca xmlsecurity do Apache"
xmlsignature, "Rastrear a funcionalidade de assinatura digital"
xslt, "Rastrear a biblioteca de transformação XSL"
realmPurge, "Eliminação de dados em realm excluído"
translationsTask.details, "Atualizar rastreamento detalhado de tarefa programada para traduções"
openOfficeMaster,"Integração com o OpenOffice"
openOfficeMaster.details,"Detalhes sobre o OpenOffice"
openOfficeMaster.openOffice,"Tópicos diversos sobre o OpenOffice"
sdb.startup,"Inicialização do banco de dados do fornecedor"
sdb,"Banco de dados mestre do fornecedor "
sdb.scheduler,"Programador do banco de dados do fornecedor"
catalog.facade,"Esta é a pesquisa de catálogo realizada como uma chamada de DirectAction"
bpm,"Mensagem de registro relativa ao monitoramento do processo de negócios"
