integrationMaster, "Consignation générale des intégrations"
integrationDetailMaster, "Consignation générale détaillée des intégrations"
integrationMaster.adapterSource, "Messages liés à la source d'adaptateur"
integrationMaster.alert, "Messages d'alerte pour l'infrastructure de messagerie"
integrationMaster.alert.amf.base, "Messages d'alerte pour le composant de base de l'infrastructure de messagerie"
integrationMaster.batchCommit, "Messages liés à la soumission des données par lot"
integrationMaster.cds, "Consignation des informations liées au CDS"
integrationMaster.amfBaseMaster, "Journal principal du composant de base de l'infrastructure de messagerie"
integrationMaster.amfBaseMaster.integrationMeta, "Consignation des métadonnées d'intégration"
integrationMaster.amfBaseMaster.integrationMetaDetails, "Consignation détaillée des métadonnées d'intégration"
integrationMaster.amfBaseMaster.integrationObjectAdapter, "Tous les messages liés à l'adaptateur d'objets d'intégration"
integrationMaster.amfBaseMaster.integrationObjectAdapterDetails, "Tous les messages détaillés liés à l'adaptateur d'objets d'intégration"
integrationMaster.amfBaseMaster.integrationObjectNotifications, "Messages liés aux notifications d'objets d'intégration"
integrationMaster.amfBaseMaster.integrationPersistence, "Persistance des métadonnées de configuration d'intégration"
integrationMaster.amfBaseMaster.integrationQueryservice, "Messages liés aux requêtes lors de l'intégration des données"
integrationMaster.convapiChannelMaster,"Tous les messages liés aux canaux Convapi"
integrationMaster.fileChannelMaster, "Tous les messages liés aux canaux de fichiers"
integrationMaster.fileChannelMaster.dataExport, "Consigne les données durant l'exportation des canaux de fichiers"
integrationMaster.fileChannelMaster.dataImport, "Consigne les données durant l'importation des canaux de fichiers"
integrationMaster.fileChannelMaster.event, "Consigne les informations des événements liés aux canaux de fichiers"
integrationMaster.fileChannelMaster.fileChannelConfiguration, "Messages liés à la configuration des canaux de fichiers"
integrationMaster.fileChannelMaster.fileChannelEncoder, "Messages liés au codage des canaux de fichiers"
integrationMaster.fileChannelMaster.fileChannelDataLoad, "Messages liés au chargement des données des canaux de fichiers"
integrationMaster.fileChannelMaster.fileExport, "Messages liés aux exportations des canaux de fichiers"
integrationMaster.fileChannelMaster.fileIO, "Consigne les messages liés aux E/S des fichiers"
integrationMaster.integrationEvent, "Informations concernant les événements d'intégration"
integrationMaster.wsChannelMaster, "Tous les messages des canaux de services Web"
integrationMaster.wsChannelMaster.wsChannelConfiguration, "Messages de configuration des canaux de services Web"
integrationMaster.wsChannelMaster.wsChannelEncoder, "Messages de l'encodeur des canaux de services Web"
integrationMaster.wsChannelMaster.wsChannelDataLoad, "Messages de chargement des données des canaux de services Web"
integrationMaster.wsChannelMaster.wsChannelMigration, "Messages de migration des canaux de services Web"
integrationMaster.wsChannelMaster.wsExport, "Messages liés aux exportations des canaux de services Web"
integrationMaster.wsChannelMaster.wsIO, "Consigne les messages liés aux E/S des services Web"
integrationMaster.wsChannelDetails.wsMessages, "Consigne le contenu de tous les messages XML échangés"
integrationMaster.httpChannelMaster, "Tous les messages liés au canal http"
integrationDetailMaster.httpChannelMaster, "Tous les messages détaillés liés au canal http"
integrationMaster.httpChannelMaster.httpChannelConfiguration, "Messages liés à la configuration du canal http"
integrationMaster.httpChannelMaster.httpChannelEncoder, "Messages liés au codage/décodage au sein du canal HTTP"
integrationMaster.httpChannelMaster.httpIO, "Consigne les messages liés aux E/S au sein du canal http"
integrationMaster.channelTibcoMaster.integrationTop, "Permet d'identifier les événements en file d'attente sur le serveur Ariba"
integrationMaster.channelTibcoMaster.integrationExternal, "Journal associé à tout processus externe que nous lançons."
integrationMaster.channelTibcoMaster.integrationVendor_TibcoDetails, "Journal du vendeur tiers"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco_TPMDetails, "Messages détaillés de Tibco Process Manager"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco_TPM, "Messages de Tibco Process Manager"
integrationMaster.channelTibcoMaster, "Il s'agit d'une catégorie parent permettant d'activer la consignation Tibco."
integrationMaster.channelTibcoMaster.integrationVendor_Tibco, "Journal du vendeur tiers"
integrationMaster.clientutil, "Journal des utilitaires client, dans le contexte d'une intégration"
integrationMaster.integrationConfiguration, "Consignation de la configuration des intégrations"
integrationDetailMaster.integrationConfiguration, "Consignation de détails de configuration des intégrations"
integrationMaster.integrationDecoder, "Consignation du décodeur d'intégration"
integrationMaster.integrationEncoder, "Consignation de l'encodeur d'intégration"
integrationDetailMaster.integrationEncoder, "Consignation détaillée de l'encodeur d'intégration"
integrationDetailMaster.integrationDecoder, "Consignation détaillée du décodeur d'intégration"
integrationMaster.integrationMessageContext, "Informations liées au contexte des messages"
integrationMaster.integrationMigration, "Messages liés à la migration"
integrationMaster.integrationUtil, "Messages des classes d'utilitaires d'intégration"
integrationMaster.sqlChannelMaster, "Tous les messages liés au canal SQL"
integrationMigration, "Consignation des migrations de données d'intégration"
integrationObjectAPI, "Tous les messages liés à l'API d'objets d'intégration"
integrationReceive, "Événements de réception d'intégrations"
integrationSend, "Messages liés aux envois d'intégrations"
integrationTop, "Identifier les événements en file d'attente sur le serveur Ariba"
integrationVendor_CSV, "Tous les messages liés au canal d'intégration CSV"
internodes, "Messages de communication entre les noeuds"
invoicingPerf, "Suivi des informations de performance de facturation"
invoicingUI,  "Suivi des opérations effectuées dans l'interface utilisateur de facturation"
isDriver, "Messages du pilote"
isError, "Messages d'erreur du serveur d'intégration"
isMapping, "Messages de mappage"
isMaster, "Messages du serveur d'intégration, comprenant isServer, aribaISServer et isDriver"
isMeta, "Messages liés aux métadonnées"
isMisc, "Messages divers liés au serveur d'intégration"
isServer, "Messages envoyés au serveur d'intégration"
j2ee, "Messages liés à l'utilisation de technologies J2EE"
javagroups, "Messages liés à JavaGroups"
javascript, "Messages liés à l'exécution JavaScript"
jdbc, "Avertissements JDBC et mode d'isolement des transactions de la base de données"
jdbcperf, "Messages de consignation des performance du pilote JDBC"
kitting, "Suivi lié aux kits catalogue (listes d'articles de catalogue)"
laborKit, "Suivi du kit Travail"
layout, "Compilation du schéma XML"
layout.classMappings,"Mappages de classes et de champs provenant des métadonnées"
locale, "Informations de débogage liées à LocaleID."
lockSnoop, "Surveillance de bas niveau pour le débogage des blocages complets et des blocages en lecture"
login, "Connexions et déconnexions du client"
lruCheck, "Contrôles d'intégrité sur les tables récemment utilisées"
lruDebug, "Supprimer les tables récemment utilisées lors du redimensionnement et des purges (parallèlement au contrôle d'intégrité)"
lruPurge, "Consignation des objets supprimés des tables récemment utilisées"
mapCluster, "Imprimer une ligne pour chaque objet mappé sur le client"
mapIds, "Mappages ID/objets côté serveur"
massEdit,  "Suivi des informations liées aux modifications multiples"
massEditLow,  "Suivi des modifications multiples de bas niveau"
masterAgreementUI, "Suivi des actions effectuées dans l'interface utilisateur liée aux contrats"
messaging, "Informations en rapport avec l'infrastructure de messagerie"
messaging.details, "Informations détaillées en rapport avec l'infrastructure de messagerie"
meta, "Traitement des métadonnées"
metaDataResolver, "Messages liés à la résolution XML des métadonnées"
meta.modification, "Messages liés aux modifications des métadonnées d'exécution"
metaValidation, "Validation des métadonnées"
migrationDetails, "Messages de débogage liés à la migration"
mobile, "Messages liés au client mobile"
modify, "Opérations de modification"
nestedSession, "Suivi de la session imbriquée"
net, "Messages liés au réseau"
nodeassignment, "Messages AssignmentManager"
notification, "Messages liés aux notifications par e-mail"
objectOperations, "Enregistrements d'objets de bas niveau et opérations de configuration des champs"
objectValidationSanityCheck, "Vérifier que les conditions de validité sont définies au bon endroit pour la validation des objets"
objectViewers, "Tous les messages détaillés de consultation des objets"
onClient, "Suivi des opérations de transaction du client"
org.apache.axis, "Consignation Apache Axis"
packager.appcore, "Suivi des opérations de personnalisation du conditionnement"
page, "Suivi de la génération des pages"
paramReference, "Suivi des infos liées aux applications partagées (AppInfo)"
parameters, "Suivi du composant Paramètres en général"
partner, "Catégorie réservée aux messages des partenaires Ariba"
perfLog, "Consignation des performances"
perfLog.trace, "Consignation du suivi des performances par demande"
perfLog.detail, "Répartition détaillée des données de suivi par indicateur"
perfLog.exception, "Contrôle et consignation des opérations à long terme"
portlet, "Génération du contenu des portlets"
preferences, "Afficher les activités de configuration des préférences du client"
printOnMap, "Imprimer les groupes lorsqu'ils sont mappés sur le client"
psoftAdapter, "Messages liés à PeopleSoft"
punchout, "Suivi des informations de PunchOut"
punchout.analysis, "Informations liées aux outils de PunchOut pour l'intégration avec Analysis"
queryperf, "Informations sur les performances des requêtes NQA"
queryPathNode,"Rechercher les informations liées aux noeuds du chemin lors de l'exécution d'une requête en mémoire"
receivingUI, "Suivi des informations de l'interface utilisateur relatives aux réceptions"
chargeUI, "Suivi des informations de l'interface utilisateur relatives aux dépenses"
recentUserChoice, "Suivi des informations relatives aux choix récents des utilisateurs"
record, "Informations relatives à l'historique"
rpcPerf, "Informations relatives aux appels de procédure à distance de haut niveau pour l'adaptation de StartupProfile"
rpcRecv, "Toutes les réceptions d'appels de procédures à distance"
rpcSend, "Tous les envois d'appels de procédures à distance"
rpcStatus, "Afficher le statut des appels de procédure à distance en attente"
rpcWarning, "Alertes relatives aux délais des appels de procédure à distance"
rules, "Suivi des informations sur les règles"
runtime,  "Exécution de bas niveau"
sapadapter, "Messages SAP"
save, "Enregistrements effectués par le client"
saveSubs, "Enregistrement et rétablissement des abonnements"
scheduler, "Suivi du moteur de programmation"
scheduler.amf.base, "Messages relatifs aux tâches planifiées de messagerie"
scheduler.appcore, "Suivi au niveau application du programmateur"
scheduler.nodeassignment,"Messages d'affectation de noeud du programmateur"
script, "Messages liés aux scripts"
searchindex, "Suivi des opérations effectuées dans l'index de recherche catalogue"
searchui, "Suivi des opérations effectuées dans l'interface utilisateur de recherche catalogue"
security, "Messages liés à la sécurité"
selectClusterRoot, "Messages liés à la reconstitution des objets"
serverCache, "Messages liés à la gestion du cache du serveur"
serverMonitor, "Opérations du moniteur de serveur"
serverOps, "Opérations sur le serveur demandées par le client"
servletadaptor, "Relatif à l'adaptateur de servlet Web Ariba"
sessionCache, "Suivi du cache d'objets de niveau session"
shutdown, "Messages liés à la séquence d'arrêt"
shutdown.aribaweb, "Messages liés à la séquence d'arrêt de aribaweb"
shutdown.integrationChannel, "Messages liés à la séquence d'arrêt du canal d'intégration"
shutdown.scheduler, "Messages liés à la séquence d'arrêt du programmateur"
smtp, "Suivi de l'activité du serveur de messagerie SMTP"
splitAccounting, "Suivi des informations relatives aux fractionnements comptables"
sqlio, "E/S SQL via TransSQL"
sso, "Suivi de connexion simple"
sso_session, "Suivi de la gestion des sessions de connexion simples"
sso_delegation, "Suivi des étapes de délégation (connexion simple)"
startup, "Messages de démarrage"
startup.amf, "Messages de démarrage de l'infrastructure de messagerie"
startup.amf.base, "Messages de démarrage de l'infrastructure de messagerie"
startupTibco, "Messages relatifs au démarrage du canal Tibco"
table, "Suivi des widgets AWTDataTable"
template, "Activité de génération de modèles"
tester, "Processus de test"
threadpool, "Suivi ThreadPool"
transaction, "Informations de haut niveau sur les transactions effectuées dans la base de données"
transaction.graphs, "Reconstitution d'objet graphique"
transformMetrics, "Supprimer les indicateurs lors de la transformation des sacs"
triggers, "Messages relatifs aux déclencheurs en cours d'exécution"
uiLogin, "Suivi des messages provenant de la page de connexion Buyer"
uiTransaction, "Transactions envoyées dans la base de données par le client"
uiTriggers, "Suivi des déclencheurs pour les groupes et les champs"
unspscmanager, "Messages du gestionnaire de version UNSPSC"
upload, "Téléchargement de données vers Ariba Buyer"
user, "Suivi des opérations liées aux utilisateurs, groupes, rôles et droits d'accès"
util, "Messages relatifs aux classes d'utilitaires"
util.io, "Messages relatifs aux classes d'utilitaires E/S"
validation, "Consignation des importations de catalogues et des validations de hiérarchie"
validity, "Suivi de la validité des pages et groupes"
visibility, "Suivi de la visibilité des groupes et champs"
watchdog, "Informations de contrôle de la base de données/du serveur"
widgets, "Relatif aux composants des widgets web Ariba"
wizard, "Événements de l'Assistant généralement sous-classés"
wizardFrame, "Événements du cadre de l'Assistant généralement sous-classés"
wizardLow, "Événements de bas niveau de l'Assistant"
workflow, "Suivi des événements de workflow généraux"
workflowAction, "Actions et conditions de workflow"
workflowMonitoring, "Catégorie de messages de consignation destinés au contrôle de la file d'attente du workflow"
workforce, "Suivi lié à la main-d'oeuvre"
workforce.invoicing, "Message de suivi de la facturation liée à la main-d'oeuvre"
wsrp,"Portlet distant du service Web"
xml, "Suivi du composant xml"
xmlsec, "Suivi des messages générés par la bibliothèque Apache xmlsecurity"
xmlsignature, "Suivi de la fonctionnalité de signature numérique"
xslt, "Suivi de la bibliothèque de transformation XSL"
realmPurge, "Purge des données d'un domaine supprimé"
translationsTask.details, "Suivi détaillé de la tâche planifiée UpdateTranslations"
openOfficeMaster,"Intégration OpenOffice"
openOfficeMaster.details,"Détails OpenOffice"
openOfficeMaster.openOffice,"OpenOffice - Divers"
sdb.startup,"Démarrage de la base de données Fournisseur"
sdb,"Base de données Fournisseur principale "
sdb.scheduler,"Programmateur de la base de données Fournisseur"
catalog.facade,"Ceci est une recherche catalogue effectuée comme appel DirectAction"
bpm,"Message de consignation associé au contrôle des processus commerciaux"
